experiment_name,accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,misclassified_samples,epochs_trained,training_time_seconds,trainable_parameters,non_trainable_parameters
simple_rnn_class_weights_stemmed,0.8127899939479524,0.6318622776387257,0.7303111393126763,0.6587745751069005,0.8364830689271052,928,4,27.40585514400118,2574531,0
simple_rnn_class_weights,0.7994754892071818,0.6403615280641478,0.7373076066592036,0.6584352128610097,0.8287718579940297,994,5,31.347653992999767,2574531,0
