accuracy,loss,val_accuracy,val_loss
0.4150693714618683,0.9962337017059326,0.8454362154006958,0.5988603234291077
0.7117276191711426,0.7510373592376709,0.7987897396087646,0.5865684151649475
0.7635561227798462,0.6626443266868591,0.8285425901412964,0.5058871507644653
0.7877679467201233,0.6095788478851318,0.8134140372276306,0.49725696444511414
0.7994325160980225,0.5537762641906738,0.8108925819396973,0.5106728076934814
0.8094577789306641,0.5192871689796448,0.8303076028823853,0.47782137989997864
0.8221311569213867,0.507939875125885,0.7927382588386536,0.5476148724555969
0.8165826201438904,0.48787325620651245,0.8015632629394531,0.4958045780658722
0.825157642364502,0.4473647475242615,0.7899646759033203,0.4958582818508148
