accuracy,loss,val_accuracy,val_loss
0.6975409984588623,0.8460688591003418,0.8262733221054077,0.584639310836792
0.8172131180763245,0.5234215259552002,0.7776097059249878,0.6396723985671997
0.8634930849075317,0.3448745012283325,0.7158346176147461,0.6763834953308105
0.9092055559158325,0.2379113733768463,0.7584468126296997,0.6784796118736267
