accuracy,loss,val_accuracy,val_loss
0.6546658277511597,0.8538188934326172,0.8131618499755859,0.554156482219696
0.7877049446105957,0.5210116505622864,0.7866868376731873,0.5594826936721802
0.8619167804718018,0.32459044456481934,0.72566819190979,0.6890180706977844
0.9090163707733154,0.21616025269031525,0.7650025486946106,0.7234117984771729
