accuracy,loss,val_accuracy,val_loss
0.6436948180198669,0.8547083139419556,0.8212304711341858,0.5474393963813782
0.8258512020111084,0.47983798384666443,0.7634896636009216,0.6730414032936096
0.8915510773658752,0.29402315616607666,0.7945032715797424,0.6042321920394897
0.9230769276618958,0.19878321886062622,0.7836611270904541,0.7146094441413879
